,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,renovation,lat,long,yr_built
10225,457500.0,3,2.25,1430,2003,2.0,No,No,3,8,No,47.5908,-122.292,1996
10226,136500.0,3,1.5,1420,8580,1.0,No,No,3,6,No,47.3076,-122.36200000000001,1962
10227,224097.0,3,1.5,1420,8580,1.0,No,No,3,6,No,47.3076,-122.36200000000001,1962
10228,254000.0,3,2.5,1560,10608,2.0,No,No,3,7,No,47.3572,-122.161,1994
10229,335000.0,4,2.25,2030,13500,1.0,No,No,3,7,No,47.4596,-122.066,1963
10230,594950.0,5,2.5,3280,6553,2.0,No,No,3,9,No,47.475,-121.73700000000001,2012
10231,350000.0,3,1.75,1360,18123,1.0,No,No,3,8,No,47.4716,-121.756,1983
10232,169950.0,3,1.0,1180,9832,1.0,No,No,3,7,No,47.3845,-122.085,1970
10233,432500.0,3,2.5,1940,10800,1.0,No,No,3,8,No,47.7471,-122.075,1979
10234,440000.0,2,1.75,1300,4000,2.0,No,No,3,7,No,47.6687,-122.288,1948
10235,233703.0,3,2.25,1650,3788,2.0,No,No,3,7,No,47.3908,-122.167,1985
10236,310000.0,3,1.5,1140,3292,2.0,No,No,3,7,No,47.5701,-122.01700000000001,1988
10237,735000.0,3,2.5,2540,6762,2.0,No,No,3,10,No,47.6239,-122.14399999999999,1998
10238,730000.0,4,2.75,3440,8150,2.0,No,No,3,10,No,47.5168,-122.189,2014
10239,257000.0,3,1.75,1800,9000,1.0,No,No,3,7,No,47.4932,-122.27799999999999,1961
10240,485000.0,2,2.25,1260,1240,3.0,No,No,3,8,No,47.6531,-122.352,2004
10241,899000.0,4,2.25,2370,6000,1.0,No,Yes,3,8,No,47.7023,-122.38799999999999,1959
10242,279000.0,3,1.0,1520,8055,1.5,No,No,3,7,No,47.7222,-122.305,1952
10243,225000.0,4,2.0,1750,7245,1.0,No,No,4,7,No,47.3164,-122.196,1974
10244,1355000.0,3,1.5,2680,4775,2.0,No,Yes,5,8,No,47.6333,-122.34700000000001,1913
10245,355000.0,3,2.5,1590,4242,2.0,No,No,3,7,No,47.5309,-121.876,2000
10246,382500.0,4,1.75,1560,8700,1.0,No,No,4,7,No,47.7274,-122.181,1967
10247,324360.0,3,2.5,2000,9669,2.0,No,No,4,8,No,47.1964,-122.009,1992
10248,315000.0,3,1.75,2380,10450,1.5,No,No,3,8,No,47.3143,-122.37,1966
10249,426000.0,2,1.0,2230,11472,2.0,No,No,3,7,No,47.7372,-122.35,1951
10250,395000.0,5,2.5,2820,6305,2.0,No,No,3,8,No,47.2616,-122.296,2003
10251,212644.0,3,1.0,1570,9650,1.5,No,No,5,5,No,47.3531,-121.98200000000001,1922
10252,510000.0,3,3.0,1845,5100,2.0,No,Yes,5,8,No,47.5204,-122.208,1947
10253,85000.0,2,1.0,830,9000,1.0,No,No,3,6,No,47.3813,-122.243,1939
10254,235000.0,2,1.0,830,9000,1.0,No,No,3,6,No,47.3813,-122.243,1939
10255,295000.0,4,2.5,2030,5754,2.0,No,No,3,8,No,47.3542,-122.137,2001
10256,720001.0,3,2.5,1430,2200,1.5,No,No,4,7,No,47.6601,-122.331,1910
10257,313950.0,3,1.0,1510,6083,1.0,No,No,4,6,No,47.6966,-122.324,1940
10258,415000.0,3,1.0,1510,6083,1.0,No,No,4,6,No,47.6966,-122.324,1940
10259,305000.0,3,1.75,1610,12247,1.0,No,No,3,8,No,47.4476,-122.124,1981
10260,625000.0,3,1.5,1600,4128,1.5,No,No,3,8,No,47.6122,-122.29700000000001,1906
10261,490000.0,3,1.0,1420,11040,1.0,No,No,4,7,No,47.5969,-122.14,1961
10262,269950.0,3,2.0,1660,8641,2.0,No,No,4,8,No,47.3663,-122.088,1987
10263,2700000.0,5,4.0,4230,27295,2.0,Yes,Yes,3,8,Yes,47.6803,-122.214,1949
10264,829000.0,4,3.0,3310,4500,2.5,No,No,5,9,No,47.6594,-122.345,1900
10265,635000.0,4,2.5,2470,77550,1.0,No,No,4,7,No,47.5888,-122.01100000000001,1987
10266,217500.0,3,1.0,1040,9750,1.0,No,No,3,7,No,47.4553,-122.274,1959
10267,270000.0,4,1.75,1850,7350,1.0,No,No,3,7,No,47.3413,-122.277,1965
10268,1245000.0,3,3.0,4610,8400,2.0,No,Yes,3,8,Yes,47.5854,-122.292,1947
10269,480000.0,4,2.5,2480,5100,2.0,No,No,3,8,No,47.7383,-121.969,2007
10270,575000.0,3,1.75,2130,6500,1.0,No,Yes,3,8,No,47.6424,-122.38600000000001,1954
10271,426950.0,4,2.75,2350,5589,2.0,No,No,3,7,No,47.5098,-122.155,2001
10272,125000.0,3,1.0,920,7314,1.0,No,No,3,6,No,47.2892,-122.22,1960
10273,208000.0,3,1.0,920,7314,1.0,No,No,3,6,No,47.2892,-122.22,1960
10274,325000.0,4,2.0,1780,10622,1.0,No,No,4,7,No,47.4573,-122.15799999999999,1976
10275,597157.0,7,4.0,2690,10880,1.0,No,No,4,8,No,47.6787,-122.16799999999999,1960
10276,728725.0,4,2.5,3010,3120,2.5,No,Yes,3,8,No,47.5539,-121.99600000000001,2006
10277,708000.0,5,2.0,3180,10800,1.0,No,No,3,8,No,47.6354,-122.103,1968
10278,1300000.0,4,3.0,4120,14021,2.0,No,No,3,11,No,47.5985,-122.02600000000001,2005
10279,405000.0,3,1.0,1280,11625,1.0,No,No,4,7,No,47.6827,-122.059,1977
10280,550000.0,4,2.75,1690,6090,1.5,No,No,3,7,No,47.6814,-122.26899999999999,1945
10281,451000.0,4,2.5,2320,5375,2.0,No,No,3,7,No,47.5415,-121.883,2006
10282,540500.0,5,3.75,3090,7415,2.0,No,No,3,8,No,47.435,-122.329,2014
10283,1025000.0,5,3.5,5050,16500,2.0,No,Yes,3,11,No,47.5863,-121.96700000000001,2001
10284,218000.0,4,1.0,1640,10455,1.0,No,No,3,7,No,47.2974,-122.366,1963
10285,562000.0,4,2.25,2170,7007,1.0,No,No,3,8,No,47.672,-122.169,1974
10286,401500.0,4,2.5,3140,94525,2.0,No,No,4,8,No,47.4155,-122.163,1977
10287,196700.0,2,1.0,1090,9994,1.0,No,No,3,7,No,47.4761,-122.287,1954
10288,583000.0,3,1.75,1930,10183,1.0,No,No,4,8,No,47.5624,-122.135,1975
10289,309900.0,5,2.5,2100,17825,1.0,No,No,4,7,No,47.3094,-122.191,1974
10290,485000.0,4,3.0,3110,18843,2.0,No,No,3,9,No,47.4619,-122.154,1995
10291,465000.0,3,1.0,930,3348,1.0,No,No,4,6,No,47.5532,-122.277,1926
10292,595000.0,4,2.25,2050,8372,2.0,No,No,4,8,No,47.7234,-122.10700000000001,1984
10293,254000.0,3,1.0,1160,7560,1.0,No,No,4,6,No,47.45,-122.179,1958
10294,488500.0,3,2.75,1820,9490,2.0,No,No,3,7,No,47.7481,-122.178,1994
10295,260000.0,4,2.5,2110,8990,2.0,No,No,3,8,No,47.4457,-122.12700000000001,1977
10296,166000.0,2,1.0,870,8487,1.0,No,No,4,6,No,47.4955,-122.23899999999999,1944
10297,440000.0,2,1.5,1080,6760,1.0,No,Yes,3,6,No,47.7008,-122.38600000000001,1923
10298,375000.0,3,2.0,1260,7560,2.0,No,No,5,6,No,47.7225,-122.351,1943
10299,529500.0,2,1.0,900,4800,1.0,No,No,4,6,No,47.6575,-122.4,1944
10300,338000.0,2,1.0,750,6439,1.0,No,No,4,6,No,47.6995,-122.354,1934
10301,335620.0,3,2.25,1800,15903,1.0,No,No,3,8,No,47.3813,-122.04299999999999,1986
10302,464000.0,4,2.25,2220,15232,1.0,No,No,3,9,No,47.7449,-122.103,1978
10303,354000.0,2,1.0,1390,7740,1.0,No,No,4,6,No,47.5232,-122.37100000000001,1925
10304,601000.0,4,3.5,2160,3600,2.0,No,No,3,8,No,47.6103,-122.29700000000001,1998
10305,285000.0,3,2.25,1840,9040,1.0,No,No,3,8,No,47.3144,-122.339,1979
10306,462500.0,2,2.0,1690,4200,2.0,No,No,3,7,No,47.621,-122.303,1906
10307,350000.0,4,2.5,2650,10459,2.0,No,No,4,8,No,47.2739,-122.29299999999999,1989
10308,329000.0,4,1.0,1120,3844,1.0,No,No,3,7,No,47.7038,-122.352,1972
10309,312500.0,4,2.5,2500,11983,1.0,No,No,3,7,Yes,47.4292,-122.148,1984
10310,370000.0,4,2.5,2220,5338,2.0,No,No,3,7,No,47.4887,-122.15,2001
10311,399900.0,3,1.75,1260,12750,1.0,No,No,3,7,No,47.7289,-122.23299999999999,1979
10312,398000.0,3,1.0,1480,6550,1.5,No,No,4,6,No,47.5498,-122.381,1925
10313,550500.0,2,1.5,930,7400,1.0,No,Yes,4,7,No,47.5691,-122.40799999999999,1909
10314,709000.0,3,2.75,2780,7200,1.5,No,No,4,8,No,47.5632,-122.27,1913
10315,402000.0,5,2.75,2770,7620,1.0,No,No,3,7,No,47.5188,-122.348,1965
10316,450000.0,3,1.5,1530,23660,1.0,No,No,3,7,No,47.7467,-122.295,1952
10317,524000.0,3,2.25,2140,6720,1.0,No,No,3,8,No,47.6949,-122.396,1961
10318,800000.0,4,2.75,4600,322188,1.0,No,Yes,3,10,No,47.4626,-121.73899999999999,1989
10319,185000.0,4,1.0,1760,8906,1.0,No,No,3,7,No,47.4288,-122.198,1966
10320,365000.0,4,1.0,1760,8906,1.0,No,No,3,7,No,47.4288,-122.198,1966
10321,925000.0,4,2.5,3110,11422,2.0,No,No,3,9,No,47.6833,-122.271,1989
10322,714000.0,3,1.75,2260,11781,1.0,No,No,4,8,No,47.5982,-122.12799999999999,1968
10323,495000.0,3,2.0,1460,9759,1.0,No,No,5,7,No,47.6644,-122.14399999999999,1972
10324,535000.0,3,2.25,2050,6648,1.0,No,No,3,7,No,47.7258,-122.33200000000001,1990
10325,880000.0,4,2.5,2340,10800,1.0,No,No,3,8,Yes,47.5715,-122.225,1953
10326,150000.0,3,1.5,1230,8056,1.0,No,No,4,6,No,47.4878,-122.314,1949
10327,554500.0,3,2.25,1880,6565,1.0,No,No,4,8,No,47.6396,-122.113,1972
10328,520000.0,3,1.75,1280,3880,1.5,No,No,5,7,No,47.6871,-122.391,1916
10329,839990.0,4,2.75,3660,5637,2.0,No,No,3,9,No,47.6845,-122.01700000000001,2014
10330,500000.0,3,2.5,1650,5683,2.0,No,No,3,7,No,47.683,-122.035,2003
10331,305000.0,2,1.0,1960,186872,1.5,No,No,4,6,No,47.2681,-122.26700000000001,1936
10332,247800.0,3,2.5,1580,2170,2.0,No,No,3,7,No,47.5418,-122.289,2003
10333,344200.0,4,2.5,2490,5812,2.0,No,No,3,8,No,47.3875,-122.155,2000
10334,459950.0,4,2.5,2000,6107,2.0,No,No,3,8,No,47.7557,-122.221,2003
10335,229900.0,4,1.75,1550,9899,1.0,No,No,4,7,No,47.3583,-122.18299999999999,1967
10336,750000.0,4,2.25,2820,9602,1.0,No,Yes,3,8,No,47.5881,-122.113,1974
10337,509000.0,4,2.5,2600,9355,1.0,No,No,3,9,No,47.7446,-122.249,1983
10338,680000.0,4,1.0,2200,12137,1.0,No,Yes,4,8,No,47.7473,-122.26100000000001,1956
10339,661500.0,5,2.5,2500,7200,1.0,No,No,4,7,No,47.6964,-122.12,1977
10340,370000.0,2,1.0,1270,1399,3.0,No,No,3,7,No,47.5552,-122.381,2000
10341,785000.0,4,2.75,2900,17400,1.0,No,No,4,8,No,47.6431,-122.10799999999999,1978
10342,355000.0,2,1.0,840,6720,1.0,No,No,3,7,No,47.5707,-122.396,1952
10343,446000.0,4,2.0,1940,6350,1.0,No,No,4,7,No,47.6948,-122.35700000000001,1951
10344,830000.0,5,3.5,3490,21780,2.0,No,No,3,8,No,47.6707,-122.14399999999999,1996
10345,324000.0,3,2.5,1940,8347,2.0,No,No,3,8,No,47.3654,-122.164,1990
10346,500000.0,4,2.25,2490,23478,2.0,No,No,3,8,No,47.7547,-122.094,1981
10347,745000.0,3,1.0,1390,9112,1.0,No,No,4,7,No,47.6071,-122.197,1951
10348,1197000.0,4,2.5,3940,4407,2.0,No,No,4,8,No,47.6374,-122.29899999999999,1921
10349,385000.0,2,2.5,1760,3710,1.0,No,No,3,8,No,47.7335,-122.16,1988
10350,565000.0,3,2.25,2560,8040,1.0,No,No,3,8,No,47.7124,-122.303,1958
10351,465000.0,4,2.5,2300,7314,1.0,No,No,4,8,No,47.7671,-122.33,1979
10352,401000.0,3,3.25,1770,1977,3.0,No,No,3,8,No,47.7186,-122.314,2001
10353,385000.0,3,1.75,2310,11200,1.0,No,No,4,8,No,47.3637,-122.21,1978
10354,395000.0,3,2.5,2310,4930,2.0,No,No,4,8,No,47.4512,-122.208,1989
10355,245000.0,5,1.5,2000,8100,1.5,No,No,3,6,No,47.4945,-122.304,1946
10356,500000.0,3,2.0,1540,3600,1.0,No,No,3,7,No,47.6103,-122.296,1994
10357,334000.0,5,1.75,2590,6720,1.0,No,No,4,7,No,47.435,-122.19200000000001,1979
10358,550000.0,3,1.0,980,10960,1.0,No,No,4,7,No,47.5908,-122.17299999999999,1953
10359,216000.0,3,1.0,1730,7950,1.0,No,No,4,7,No,47.3644,-122.31200000000001,1961
10360,340500.0,3,2.5,3070,5871,3.0,No,No,4,8,No,47.5007,-122.223,1928
10361,375000.0,4,2.25,2100,12738,2.0,No,No,4,8,No,47.4698,-122.118,1975
10362,600000.0,3,2.75,2080,16740,1.0,No,Yes,3,8,No,47.3632,-122.324,1966
10363,375000.0,4,1.75,1890,8000,1.0,No,No,4,7,No,47.7576,-122.333,1960
10364,536500.0,4,1.75,2000,4000,1.5,No,No,5,7,No,47.5659,-122.375,1926
10365,599900.0,3,3.0,3030,35123,2.0,No,No,4,8,No,47.4694,-122.006,1984
10366,750000.0,2,1.5,1110,3600,1.0,No,No,5,7,No,47.6382,-122.359,1904
10367,355000.0,3,1.0,1650,10075,1.0,No,No,3,7,No,47.7695,-122.359,1955
10368,590000.0,3,2.0,1410,6413,1.0,No,No,4,7,No,47.6826,-122.29799999999999,1947
10369,680000.0,2,1.0,2140,6000,1.0,No,No,4,7,No,47.651,-122.399,1946
10370,429000.0,3,2.5,1860,11122,2.0,No,No,3,8,No,47.5062,-122.15100000000001,1994
10371,581000.0,2,1.0,1170,4080,1.0,No,No,4,7,No,47.6784,-122.38600000000001,1909
10372,463800.0,3,1.5,980,7770,1.0,No,No,4,7,No,47.6923,-122.20100000000001,1968
10373,2983000.0,5,5.5,7400,18898,2.0,No,Yes,3,13,No,47.5431,-122.11200000000001,2001
10374,443000.0,5,1.75,1650,3000,1.5,No,No,3,8,No,47.5955,-122.306,1902
10375,276200.0,3,2.5,1480,7210,1.0,No,No,3,7,No,47.3124,-122.351,1986
10376,630000.0,5,3.5,4060,8309,2.0,No,No,3,9,No,47.757,-122.228,2001
10377,570000.0,3,1.75,1370,3300,2.0,No,No,5,7,No,47.6714,-122.32,1927
10378,979700.0,4,2.25,2480,6000,2.0,No,Yes,3,10,No,47.6392,-122.406,1929
10379,730000.0,4,2.5,2030,4080,1.5,No,No,4,8,No,47.6753,-122.311,1921
10380,268450.0,5,2.25,2200,9600,1.0,No,No,4,7,No,47.3263,-122.36399999999999,1963
10381,490000.0,3,1.75,1770,7508,1.0,No,No,3,7,No,47.7354,-122.34299999999999,1962
10382,808000.0,3,2.5,2550,6240,1.0,No,Yes,5,8,No,47.6992,-122.387,1957
10383,350000.0,3,1.0,1250,9786,1.0,No,No,4,7,No,47.7622,-122.163,1969
10384,695000.0,4,1.75,2390,5880,1.0,No,Yes,3,8,No,47.6956,-122.399,1957
10385,1228000.0,4,2.5,5730,44947,2.0,No,Yes,3,11,No,47.6052,-122.064,1991
10386,309950.0,1,1.0,1120,11800,1.5,No,No,3,7,No,47.5123,-122.331,1950
10387,134000.0,3,1.0,1270,8508,1.0,No,No,4,6,No,47.4961,-122.322,1942
10388,645500.0,4,2.5,2390,9638,2.0,No,No,3,10,No,47.5598,-122.01799999999999,1988
10389,750000.0,3,2.0,1760,5488,1.5,No,No,3,7,No,47.6479,-122.367,1927
10390,1399000.0,3,2.5,2560,3600,2.0,No,No,3,9,Yes,47.632,-122.279,1967
10391,344900.0,4,1.75,1820,7700,1.0,No,No,4,7,No,47.7545,-122.35700000000001,1955
10392,601450.0,2,3.25,1840,1500,3.0,No,No,3,8,No,47.6595,-122.354,2001
10393,575000.0,4,2.0,1810,4400,2.0,No,No,3,8,No,47.6132,-122.292,1909
10394,405000.0,3,1.75,2470,9620,1.0,No,Yes,4,7,No,47.3996,-122.32,1962
10395,518000.0,4,2.75,2520,14021,2.0,No,No,3,9,No,47.7344,-121.95700000000001,1999
10396,265000.0,2,1.0,1600,7936,1.0,No,No,3,7,No,47.7411,-122.322,1947
10397,180000.0,3,1.0,1280,4875,1.0,No,No,5,6,No,47.3686,-122.081,1969
10398,285000.0,3,2.5,1590,9736,2.0,No,No,3,7,No,47.33,-122.27799999999999,1985
10399,433000.0,3,2.75,2000,7200,1.0,No,No,3,7,Yes,47.4531,-122.352,1954
10400,399000.0,3,1.75,1780,11440,1.0,No,No,3,8,No,47.474,-122.139,1977
10401,565000.0,3,2.5,1700,7210,2.0,No,No,5,7,No,47.6688,-122.161,1966
10402,406500.0,3,1.5,1970,10080,1.0,No,No,3,7,No,47.4703,-122.27600000000001,1966
10403,420000.0,4,1.75,1940,11500,1.0,No,No,4,7,No,47.5774,-122.147,1955
10404,965000.0,4,3.5,3290,5559,1.5,No,No,3,8,Yes,47.6788,-122.346,1906
10405,1375000.0,4,3.5,3500,9523,2.0,No,No,3,10,No,47.6848,-122.208,1996
10406,353950.0,5,2.25,3260,7969,2.0,No,No,4,8,No,47.31399999999999,-122.344,1982
10407,847700.0,5,3.25,4230,10260,2.0,No,No,3,10,No,47.5503,-122.081,1996
10408,185000.0,5,1.0,1590,6700,1.5,No,No,3,6,No,47.5075,-122.35,1942
10409,269000.0,2,1.5,1010,6000,1.0,No,No,4,7,No,47.498000000000005,-122.22200000000001,1923
10410,422800.0,3,1.75,1820,8400,1.0,No,No,3,7,No,47.733999999999995,-122.17,1976
10411,379950.0,2,1.0,870,7500,1.0,No,No,3,7,No,47.5465,-122.384,1947
10412,525000.0,3,2.0,1620,7800,1.0,No,No,3,7,No,47.7288,-122.171,1969
10413,810000.0,4,3.5,3980,209523,2.0,No,Yes,3,9,No,47.5574,-121.89,2006
10414,209950.0,4,1.0,1630,8400,1.0,No,No,3,6,No,47.3052,-122.36200000000001,1962
10415,439950.0,3,2.0,1230,1613,2.0,No,No,3,8,No,47.6661,-122.37,2003
10416,554820.0,4,2.0,3510,12905,1.0,No,Yes,3,8,Yes,47.4466,-122.36,1965
10417,359000.0,4,2.5,2160,4500,2.0,No,No,3,7,No,47.4819,-122.182,2002
10418,242500.0,3,1.0,1020,5870,1.0,No,No,3,6,No,47.74100000000001,-122.314,1941
10419,330000.0,3,1.75,1590,9417,1.0,No,No,4,7,No,47.7617,-122.36,1954
10420,740000.0,3,2.25,3440,44374,2.0,No,Yes,4,10,No,47.547,-122.111,1979
10421,630000.0,5,1.0,3020,4800,2.0,No,No,3,7,No,47.6025,-122.31299999999999,1901
10422,750000.0,3,1.75,2280,7800,1.0,No,Yes,4,8,No,47.6985,-122.387,1941
10423,695000.0,4,2.5,2790,6540,2.0,No,No,3,9,No,47.6087,-122.016,1999
10424,109000.0,2,0.5,580,6900,1.0,No,No,3,5,No,47.5135,-122.262,1941
10425,389000.0,3,1.5,2030,10075,1.0,No,No,5,7,No,47.4713,-122.197,1961
10426,447000.0,2,1.0,850,2700,1.0,No,No,5,6,No,47.6684,-122.316,1924
10427,1200000.0,3,2.0,2480,13310,1.0,No,No,2,7,No,47.6759,-122.11399999999999,1955
10428,315000.0,3,1.75,1010,12000,1.0,No,No,4,7,No,47.77,-122.20700000000001,1977
10429,640000.0,3,2.5,2420,8244,2.0,No,No,3,10,No,47.5595,-122.01899999999999,1988
10430,570000.0,3,2.25,2180,9246,2.0,No,No,3,9,No,47.6215,-122.031,1984
10431,495000.0,3,2.75,1830,208216,2.0,No,No,3,8,No,47.4377,-122.464,1997
10432,449500.0,5,2.75,2040,7488,1.0,No,No,4,7,No,47.7289,-122.17200000000001,1969
10433,1084500.0,4,2.75,2640,5000,2.0,No,No,3,9,Yes,47.6619,-122.275,1943
10434,294950.0,2,1.0,1060,7868,1.0,No,No,3,7,No,47.7414,-122.295,1952
10435,170500.0,3,1.0,1640,13939,1.0,No,No,3,7,No,47.3947,-122.31299999999999,1960
10436,312000.0,4,1.0,1190,7620,1.5,No,No,3,6,No,47.5281,-122.348,1926
10437,350000.0,3,2.5,2180,15484,1.0,No,No,3,8,No,47.2688,-122.309,1992
10438,690000.0,4,2.5,2120,8448,2.0,No,No,4,9,No,47.5654,-122.01,1989
10439,375000.0,4,2.5,2210,9427,2.0,No,No,3,7,No,47.4323,-122.32700000000001,1999
10440,575000.0,4,2.5,2510,47044,2.0,No,No,3,9,No,47.7699,-122.085,1987
10441,646000.0,4,2.25,2500,8500,1.0,No,No,4,8,No,47.5615,-122.131,1978
10442,239950.0,3,2.5,1560,4800,2.0,No,No,4,7,No,47.2653,-122.285,1974
10443,400000.0,5,2.5,2510,7525,1.5,No,No,4,7,No,47.5422,-122.359,1929
10444,455000.0,4,1.75,3060,94089,1.0,No,No,3,8,No,47.744,-122.087,1958
10445,240000.0,3,2.0,1310,8069,1.0,No,No,3,7,No,47.3694,-122.083,1990
10446,3400000.0,4,4.0,4260,11765,2.0,No,No,3,11,Yes,47.638000000000005,-122.288,1939
10447,695000.0,3,2.0,2500,4080,1.5,No,No,5,7,No,47.6813,-122.346,1922
10448,304950.0,2,1.0,670,6720,1.0,No,No,5,6,No,47.5151,-122.37200000000001,1942
10449,650000.0,3,1.75,1840,2310,1.0,No,Yes,4,8,No,47.6462,-122.351,1914
10450,402500.0,3,1.75,1480,2211,2.0,No,No,3,7,No,47.6966,-122.35,1995
10451,482000.0,3,2.5,2420,7307,2.0,No,No,3,7,No,47.5361,-121.87100000000001,1998
10452,655000.0,3,2.0,1820,4480,1.0,No,No,5,7,No,47.6717,-122.295,1923
10453,577000.0,5,2.75,1940,5000,2.0,No,No,5,7,No,47.6704,-122.36200000000001,1951
10454,350000.0,3,2.5,1630,5996,2.0,No,No,3,7,No,47.4738,-122.19,1986
10455,415000.0,4,2.25,2520,8000,1.0,No,Yes,3,8,No,47.3202,-122.383,1970
10456,396400.0,4,2.5,2120,215186,2.0,No,No,2,7,No,47.701,-121.85700000000001,1983
10457,654300.0,3,2.5,2490,8582,2.0,No,No,3,9,No,47.625,-122.042,2000
10458,774950.0,4,2.5,3410,179419,2.0,No,No,3,10,No,47.3602,-121.986,2004
10459,855000.0,4,2.0,2380,10800,2.0,No,Yes,3,8,No,47.5682,-122.275,1925
10460,1145000.0,3,2.5,2490,4000,2.0,No,No,5,8,No,47.6403,-122.35,1918
10461,330000.0,2,2.5,1240,1546,2.0,No,No,3,7,No,47.5634,-122.29799999999999,2007
10462,290000.0,4,2.25,1900,10950,1.0,No,No,4,7,No,47.3582,-122.28399999999999,1959
10463,519500.0,3,3.0,2390,19454,1.5,No,No,3,8,No,47.4545,-122.336,2008
10464,450000.0,3,1.75,1810,12600,1.0,No,No,3,7,No,47.7143,-122.23299999999999,1977
10465,3120000.0,3,3.5,4490,56609,2.0,Yes,Yes,3,12,No,47.6997,-122.24,1993
10466,265000.0,3,1.0,1620,9450,1.5,No,No,3,7,No,47.5136,-122.31299999999999,1928
10467,359000.0,4,2.5,2640,7883,2.0,No,No,3,8,No,47.3124,-122.18799999999999,1990
10468,2000000.0,4,3.75,2870,4500,2.0,No,Yes,3,10,No,47.6291,-122.363,2012
10469,1050000.0,4,2.5,3250,48037,1.0,No,Yes,3,8,No,47.6326,-122.07,1985
10470,402500.0,2,1.0,800,2280,1.0,No,No,5,6,No,47.6588,-122.36200000000001,1946
10471,450000.0,3,1.75,1360,5445,1.0,No,No,4,7,No,47.6071,-122.12299999999999,1957
10472,262500.0,5,2.25,1950,8086,1.0,No,No,3,7,No,47.3179,-122.331,1980
10473,285000.0,4,2.25,1970,7200,2.0,No,No,3,8,No,47.3132,-122.182,1979
10474,290000.0,3,2.5,2020,4861,2.0,No,No,3,7,No,47.4659,-122.14399999999999,2005
10475,752500.0,2,2.5,2280,6230,1.0,No,No,3,8,No,47.7065,-122.01299999999999,2005
10476,820000.0,4,2.75,3540,13515,2.0,No,No,3,10,No,47.5945,-121.98200000000001,1998
10477,292000.0,3,2.5,1560,2740,2.0,No,No,3,8,No,47.4909,-122.154,1999
10478,213000.0,2,1.0,750,6089,1.0,No,Yes,3,6,No,47.475,-122.199,1937
10479,400000.0,4,3.0,2240,7035,2.0,No,No,3,7,Yes,47.5124,-122.374,1942
10480,202000.0,1,0.75,590,5650,1.0,No,No,3,6,No,47.5181,-122.26700000000001,1944
10481,484000.0,1,0.0,690,23244,1.0,No,No,4,7,No,47.6429,-121.955,1948
10482,617450.0,3,2.0,1580,14398,1.0,No,No,3,7,No,47.6328,-122.17399999999999,1981
10483,250000.0,3,1.0,1040,8000,1.0,No,No,4,7,No,47.4711,-122.35,1956
10484,405000.0,5,1.75,1880,10000,1.0,No,No,3,7,No,47.7182,-122.20100000000001,1963
10485,325000.0,2,1.0,1070,8750,1.0,No,No,3,7,No,47.4734,-122.198,1951
10486,301350.0,3,3.0,1860,7440,1.0,No,No,5,7,No,47.5035,-122.255,1954
10487,425000.0,2,1.75,1550,7800,1.0,No,No,3,7,No,47.5436,-122.39,1940
10488,460000.0,3,1.0,1860,6360,1.0,No,No,3,8,No,47.5327,-122.39200000000001,1954
10489,938000.0,3,2.5,3090,10940,2.0,No,Yes,3,10,No,47.5492,-122.119,1992
10490,348000.0,3,1.75,1720,8867,1.0,No,No,3,8,No,47.44,-122.13600000000001,1985
10491,435000.0,2,1.0,1260,4080,1.5,No,No,5,7,No,47.687,-122.32,1926
10492,227950.0,3,1.5,1120,11430,1.0,No,No,4,7,No,47.4105,-122.194,1963
10493,425000.0,2,1.0,1250,5880,1.0,No,No,3,6,No,47.6908,-122.391,1948
10494,550000.0,3,2.0,1810,4064,1.5,No,No,3,7,No,47.6859,-122.339,1925
10495,347500.0,3,2.5,1890,7053,2.0,No,No,4,8,No,47.3967,-122.18299999999999,1992
10496,397000.0,4,1.75,2020,6000,1.0,No,No,3,7,No,47.577,-122.302,1959
10497,410000.0,4,1.75,1790,11875,1.0,No,No,4,7,No,47.522,-122.04700000000001,1969
10498,780000.0,3,3.5,3190,6776,2.0,No,No,3,10,No,47.6348,-122.064,1998
10499,1350000.0,4,3.25,3030,5164,1.5,No,No,5,9,No,47.6394,-122.29899999999999,1925
10500,476000.0,3,2.25,1630,3070,2.0,No,No,3,7,No,47.6785,-122.03,2004
10501,390000.0,3,1.75,1180,16552,1.0,No,No,4,7,No,47.7426,-122.116,1967
10502,226500.0,3,2.0,1560,7000,1.0,No,No,4,7,No,47.3355,-122.28399999999999,1968
10503,495000.0,3,2.0,1340,2550,2.0,No,No,3,7,No,47.6793,-122.38,1984
10504,1500000.0,5,3.25,2590,11500,1.0,No,Yes,4,9,No,47.545,-122.229,1968
10505,385000.0,3,1.0,1020,5950,1.0,No,No,3,6,No,47.5436,-122.35700000000001,1950
10506,535950.0,3,2.5,2370,5344,2.0,No,No,3,9,No,47.54,-121.863,2003
10507,910000.0,4,2.5,3170,32430,2.5,No,No,3,10,No,47.6903,-122.056,1989
10508,465000.0,2,1.0,1120,4000,1.0,No,No,3,7,No,47.6567,-122.32700000000001,1926
10509,495000.0,3,1.75,1440,11787,1.0,No,No,3,8,No,47.6276,-122.03299999999999,1983
10510,250000.0,4,2.0,2170,5404,1.5,No,No,5,6,No,47.3046,-122.22,1920
10511,1225000.0,4,2.25,3490,6906,2.0,No,No,4,10,No,47.6424,-122.40700000000001,1928
